date,region,category,manager,revenue,quantity,discount_amount,status,returns,week_start,is_return_or_cancel,is_application,is_sale
2026-05-25,Сибирь,ТВ,Морозова,83575.32,3,6190.36,return,1,2026-05-25,1,1,0
2026-04-30,Сибирь,Бытовая техника,Сидорова,72970.29,3,2740.41,completed,0,2026-04-27,0,1,1
2026-05-29,Юг,Планшеты,Иванов,29784.16,3,3669.8,completed,0,2026-05-25,0,1,1
2026-06-16,СПб,Наушники,Морозова,0.0,3,511.25,cancel,1,2026-06-15,1,1,0
2026-05-07,Юг,Наушники,Козлов,24234.23,1,1708.55,completed,0,2026-05-04,0,1,1
2026-04-02,Москва,Ноутбуки,Сидорова,41997.08,2,4369.84,return,1,2026-03-30,1,1,0
2026-04-22,Сибирь,Планшеты,Иванов,80522.27,2,1063.62,completed,0,2026-04-20,0,1,1
2026-06-30,Сибирь,Планшеты,Иванов,40823.03,3,5323.53,completed,0,2026-06-29,0,1,1
2026-05-26,СПб,Планшеты,Сидорова,51349.97,3,5826.5,return,1,2026-05-25,1,1,0
2026-05-15,СПб,ТВ,Морозова,91918.89,1,12790.6,return,1,2026-05-11,1,1,0
2026-05-07,Сибирь,Смартфоны,Иванов,106059.05,3,9686.45,return,1,2026-05-04,1,1,0
2026-04-21,Урал,Планшеты,Иванов,86044.59,3,5265.81,completed,0,2026-04-20,0,1,1
2026-04-29,Москва,Наушники,Иванов,119094.09,3,14865.5,completed,0,2026-04-27,0,1,1
2026-05-15,Урал,Планшеты,Сидорова,112120.41,2,14038.44,return,1,2026-05-11,1,1,0
2026-04-15,Юг,Ноутбуки,Козлов,31516.52,1,4358.11,return,1,2026-04-13,1,1,0
2026-04-13,СПб,Смартфоны,Сидорова,0.0,2,4604.44,cancel,1,2026-04-13,1,1,0
2026-05-20,Москва,ТВ,Сидорова,0.0,3,2980.16,cancel,1,2026-05-18,1,1,0
2026-04-14,Сибирь,Планшеты,Козлов,104235.49,2,5197.81,return,1,2026-04-13,1,1,0
2026-05-17,Урал,Ноутбуки,Петров,0.0,3,2707.62,cancel,1,2026-05-11,1,1,0
2026-05-16,Сибирь,Бытовая техника,Козлов,8106.73,2,1201.92,return,1,2026-05-11,1,1,0
2026-06-18,Москва,Ноутбуки,Морозова,60953.45,3,3035.43,completed,0,2026-06-15,0,1,1
2026-05-05,Сибирь,Смартфоны,Морозова,105280.27,2,242.37,completed,0,2026-05-04,0,1,1
2026-04-07,СПб,Смартфоны,Козлов,50967.5,2,2588.34,completed,0,2026-04-06,0,1,1
2026-05-30,Урал,Бытовая техника,Морозова,79030.89,2,11310.98,return,1,2026-05-25,1,1,0
2026-06-09,Москва,Планшеты,Иванов,105068.81,1,9947.3,return,1,2026-06-08,1,1,0
2026-04-17,Москва,Наушники,Иванов,119698.83,3,12638.24,completed,0,2026-04-13,0,1,1
2026-05-20,Урал,Смартфоны,Иванов,54910.39,2,6557.48,completed,0,2026-05-18,0,1,1
2026-04-12,Сибирь,Ноутбуки,Петров,44940.21,3,2777.65,completed,0,2026-04-06,0,1,1
2026-06-11,Москва,Планшеты,Козлов,22888.09,3,2345.35,completed,0,2026-06-08,0,1,1
2026-05-09,СПб,Ноутбуки,Козлов,109800.99,3,4183.04,return,1,2026-05-04,1,1,0
2026-06-21,Сибирь,ТВ,Морозова,81020.36,1,897.65,completed,0,2026-06-15,0,1,1
2026-06-20,Урал,Бытовая техника,Козлов,118555.25,3,4447.57,completed,0,2026-06-15,0,1,1
2026-05-18,Сибирь,Наушники,Иванов,26308.39,1,1504.96,completed,0,2026-05-18,0,1,1
2026-06-14,Урал,Смартфоны,Козлов,70253.0,2,85.34,completed,0,2026-06-08,0,1,1
2026-04-26,Сибирь,ТВ,Петров,109542.18,3,13176.81,completed,0,2026-04-20,0,1,1
2026-07-01,Юг,ТВ,Петров,77484.29,3,1129.3,completed,0,2026-06-29,0,1,1
2026-04-10,Сибирь,Смартфоны,Морозова,39145.15,2,4300.25,completed,0,2026-04-06,0,1,1
2026-04-07,Урал,Бытовая техника,Козлов,109426.45,1,3295.84,completed,0,2026-04-06,0,1,1
2026-06-25,Урал,Планшеты,Морозова,0.0,2,13147.95,cancel,1,2026-06-22,1,1,0
2026-05-01,Сибирь,ТВ,Сидорова,109943.73,1,7723.51,completed,0,2026-04-27,0,1,1
2026-05-09,СПб,Бытовая техника,Козлов,19468.57,3,1068.17,completed,0,2026-05-04,0,1,1
2026-04-12,Юг,Смартфоны,Козлов,4628.48,2,467.13,return,1,2026-04-06,1,1,0
2026-05-01,Урал,Смартфоны,Петров,71393.53,2,267.99,completed,0,2026-04-27,0,1,1
2026-04-14,Юг,Ноутбуки,Иванов,0.0,3,5113.27,cancel,1,2026-04-13,1,1,0
2026-05-20,Москва,Ноутбуки,Иванов,78961.02,1,3604.94,completed,0,2026-05-18,0,1,1
2026-05-07,СПб,Планшеты,Петров,16586.1,2,1128.63,return,1,2026-05-04,1,1,0
2026-05-30,СПб,Наушники,Иванов,0.0,2,4805.58,cancel,1,2026-05-25,1,1,0
2026-06-22,Урал,Ноутбуки,Козлов,6827.81,2,973.53,completed,0,2026-06-22,0,1,1
2026-05-18,Урал,Планшеты,Сидорова,14624.49,1,873.39,completed,0,2026-05-18,0,1,1
2026-04-22,Сибирь,Смартфоны,Петров,116280.2,3,11154.05,completed,0,2026-04-20,0,1,1
2026-05-19,Урал,Ноутбуки,Петров,8917.69,3,274.49,completed,0,2026-05-18,0,1,1
2026-05-17,СПб,Ноутбуки,Сидорова,0.0,1,3222.09,cancel,1,2026-05-11,1,1,0
2026-04-28,СПб,Ноутбуки,Морозова,0.0,2,399.07,cancel,1,2026-04-27,1,1,0
2026-06-26,Москва,Ноутбуки,Иванов,80343.74,2,9520.55,completed,0,2026-06-22,0,1,1
2026-05-06,Москва,Ноутбуки,Сидорова,71895.79,1,1367.01,completed,0,2026-05-04,0,1,1
2026-06-30,Москва,Наушники,Козлов,64552.01,2,4969.58,return,1,2026-06-29,1,1,0
2026-06-28,СПб,Планшеты,Иванов,55884.63,3,6565.55,completed,0,2026-06-22,0,1,1
2026-06-23,Москва,Смартфоны,Козлов,0.0,2,2448.35,cancel,1,2026-06-22,1,1,0
2026-04-11,Сибирь,Смартфоны,Иванов,60361.46,2,5507.66,completed,0,2026-04-06,0,1,1
2026-06-18,Юг,Бытовая техника,Морозова,17764.42,3,1897.65,completed,0,2026-06-15,0,1,1
2026-06-22,Юг,ТВ,Козлов,119371.45,3,10840.6,return,1,2026-06-22,1,1,0
2026-04-23,Москва,Бытовая техника,Морозова,95792.24,3,12436.12,completed,0,2026-04-20,0,1,1
2026-06-09,СПб,Наушники,Сидорова,55831.93,2,3339.28,return,1,2026-06-08,1,1,0
2026-05-03,Урал,Бытовая техника,Сидорова,39568.16,2,5659.79,completed,0,2026-04-27,0,1,1
2026-04-22,Москва,Смартфоны,Козлов,10854.6,1,1212.33,return,1,2026-04-20,1,1,0
2026-05-31,Юг,Смартфоны,Морозова,97977.01,3,8254.81,completed,0,2026-05-25,0,1,1
2026-05-20,Сибирь,Бытовая техника,Иванов,51064.61,2,4598.96,completed,0,2026-05-18,0,1,1
2026-05-06,Юг,Ноутбуки,Петров,15121.27,3,1093.7,completed,0,2026-05-04,0,1,1
2026-06-22,Юг,ТВ,Иванов,43963.34,2,3785.9,completed,0,2026-06-22,0,1,1
2026-06-29,Юг,Планшеты,Морозова,101883.15,1,9306.95,return,1,2026-06-29,1,1,0
2026-06-12,Урал,Бытовая техника,Сидорова,6387.52,2,336.33,completed,0,2026-06-08,0,1,1
2026-04-30,Юг,Бытовая техника,Козлов,104773.94,1,2229.71,completed,0,2026-04-27,0,1,1
2026-06-28,Юг,Ноутбуки,Козлов,13735.65,2,934.67,completed,0,2026-06-22,0,1,1
2026-05-13,Урал,Планшеты,Морозова,46296.21,1,6134.31,completed,0,2026-05-11,0,1,1
2026-04-09,Юг,Смартфоны,Иванов,21416.96,2,1423.52,completed,0,2026-04-06,0,1,1
2026-05-01,Сибирь,Наушники,Сидорова,59822.42,1,6774.38,return,1,2026-04-27,1,1,0
2026-04-06,Москва,ТВ,Морозова,43385.22,2,3429.17,completed,0,2026-04-06,0,1,1
2026-05-12,Сибирь,Планшеты,Иванов,8313.83,1,254.93,completed,0,2026-05-11,0,1,1
2026-05-23,Урал,ТВ,Сидорова,92779.89,1,107.58,completed,0,2026-05-18,0,1,1
2026-05-06,Сибирь,Планшеты,Петров,23556.29,3,1974.22,return,1,2026-05-04,1,1,0
2026-04-10,Москва,Наушники,Иванов,11432.83,2,1579.72,completed,0,2026-04-06,0,1,1
2026-04-29,Юг,Наушники,Козлов,70363.82,2,1215.61,completed,0,2026-04-27,0,1,1
2026-06-13,СПб,Планшеты,Козлов,116045.36,3,16010.25,completed,0,2026-06-08,0,1,1
2026-05-12,Москва,Ноутбуки,Козлов,54095.28,3,3249.37,completed,0,2026-05-11,0,1,1
2026-04-29,Урал,Бытовая техника,Сидорова,49304.7,1,2463.28,completed,0,2026-04-27,0,1,1
2026-06-24,Москва,Планшеты,Морозова,11936.39,1,1622.02,completed,0,2026-06-22,0,1,1
2026-06-04,СПб,Ноутбуки,Иванов,44078.67,1,1692.41,completed,0,2026-06-01,0,1,1
2026-05-22,Москва,Ноутбуки,Козлов,73480.68,2,8315.58,completed,0,2026-05-18,0,1,1
2026-06-23,Юг,Бытовая техника,Морозова,0.0,2,7197.7,cancel,1,2026-06-22,1,1,0
2026-05-30,Москва,Наушники,Козлов,20662.02,3,938.53,completed,0,2026-05-25,0,1,1
2026-04-20,Урал,Планшеты,Иванов,72196.11,2,5000.4,completed,0,2026-04-20,0,1,1
2026-05-05,Урал,Смартфоны,Иванов,9656.14,3,860.48,completed,0,2026-05-04,0,1,1
2026-04-19,Юг,Бытовая техника,Иванов,57137.26,2,7791.09,return,1,2026-04-13,1,1,0
2026-05-03,Урал,Планшеты,Козлов,0.0,3,1793.7,cancel,1,2026-04-27,1,1,0
2026-06-12,Урал,Бытовая техника,Иванов,55711.2,3,5399.48,completed,0,2026-06-08,0,1,1
2026-06-09,Сибирь,Наушники,Морозова,31986.02,3,2925.79,completed,0,2026-06-08,0,1,1
2026-05-05,Урал,Наушники,Козлов,46623.68,2,4747.91,completed,0,2026-05-04,0,1,1
2026-06-15,Урал,Смартфоны,Сидорова,95339.55,1,7979.39,completed,0,2026-06-15,0,1,1
2026-05-26,Юг,Ноутбуки,Сидорова,36245.2,1,3168.23,return,1,2026-05-25,1,1,0
2026-06-15,Урал,Бытовая техника,Козлов,110259.34,1,9841.33,completed,0,2026-06-15,0,1,1
2026-05-23,Сибирь,Бытовая техника,Сидорова,39221.08,1,3942.4,completed,0,2026-05-18,0,1,1
2026-05-18,Сибирь,Планшеты,Сидорова,0.0,1,757.87,cancel,1,2026-05-18,1,1,0
2026-04-30,Урал,Наушники,Петров,114286.81,1,17142.62,completed,0,2026-04-27,0,1,1
2026-04-19,Москва,Планшеты,Морозова,12028.31,3,1594.38,completed,0,2026-04-13,0,1,1
2026-06-06,Юг,Ноутбуки,Морозова,80445.72,2,1861.35,completed,0,2026-06-01,0,1,1
2026-06-04,Юг,Ноутбуки,Козлов,100267.37,1,6179.36,completed,0,2026-06-01,0,1,1
2026-04-13,Юг,ТВ,Козлов,116441.87,1,9327.19,completed,0,2026-04-13,0,1,1
2026-04-08,Сибирь,Ноутбуки,Сидорова,115974.81,3,16476.49,completed,0,2026-04-06,0,1,1
2026-04-16,Урал,Наушники,Морозова,57016.56,3,3580.59,return,1,2026-04-13,1,1,0
2026-04-21,Юг,Ноутбуки,Сидорова,98576.28,1,9480.76,completed,0,2026-04-20,0,1,1
2026-06-21,Москва,Бытовая техника,Морозова,67881.27,1,2902.57,completed,0,2026-06-15,0,1,1
2026-04-22,Юг,Ноутбуки,Козлов,34916.58,1,4956.83,completed,0,2026-04-20,0,1,1
2026-06-28,Урал,Смартфоны,Козлов,98554.28,1,5860.84,completed,0,2026-06-22,0,1,1
2026-05-26,Москва,ТВ,Петров,30586.03,1,1462.1,completed,0,2026-05-25,0,1,1
2026-06-17,Урал,Ноутбуки,Петров,101183.63,1,4354.12,completed,0,2026-06-15,0,1,1
2026-04-10,СПб,Бытовая техника,Козлов,84440.42,2,7794.04,return,1,2026-04-06,1,1,0
2026-05-21,СПб,Ноутбуки,Морозова,5223.45,3,477.07,completed,0,2026-05-18,0,1,1
2026-05-20,Урал,Ноутбуки,Сидорова,16008.86,1,114.66,return,1,2026-05-18,1,1,0
2026-06-17,Юг,Наушники,Иванов,77757.35,1,9758.79,return,1,2026-06-15,1,1,0
2026-05-31,Москва,Бытовая техника,Морозова,72818.47,3,2642.63,return,1,2026-05-25,1,1,0
2026-06-08,Москва,Планшеты,Сидорова,37078.82,1,3173.93,completed,0,2026-06-08,0,1,1
2026-05-04,Москва,Планшеты,Сидорова,80731.44,1,11545.45,completed,0,2026-05-04,0,1,1
2026-06-11,Юг,Планшеты,Иванов,0.0,2,8168.79,cancel,1,2026-06-08,1,1,0
2026-04-03,Урал,ТВ,Иванов,77373.48,2,9151.58,completed,0,2026-03-30,0,1,1
2026-06-28,Москва,Планшеты,Сидорова,31211.73,1,207.57,completed,0,2026-06-22,0,1,1
2026-04-16,СПб,Бытовая техника,Козлов,0.0,3,3058.53,cancel,1,2026-04-13,1,1,0
2026-06-28,Москва,Бытовая техника,Козлов,97945.23,1,4311.2,completed,0,2026-06-22,0,1,1
2026-06-09,Москва,ТВ,Сидорова,95559.78,3,5708.13,completed,0,2026-06-08,0,1,1
2026-05-06,Москва,Бытовая техника,Петров,0.0,2,3126.44,cancel,1,2026-05-04,1,1,0
2026-06-23,Урал,ТВ,Иванов,104298.4,2,6836.0,completed,0,2026-06-22,0,1,1
2026-05-15,Сибирь,ТВ,Петров,89967.0,2,9339.5,return,1,2026-05-11,1,1,0
2026-04-16,Юг,ТВ,Иванов,111144.32,3,7077.11,completed,0,2026-04-13,0,1,1
2026-05-09,СПб,Планшеты,Сидорова,73487.04,2,1130.94,return,1,2026-05-04,1,1,0
2026-05-27,Урал,Наушники,Морозова,80327.55,3,5134.33,completed,0,2026-05-25,0,1,1
2026-04-22,Москва,Бытовая техника,Сидорова,44131.0,3,6607.41,return,1,2026-04-20,1,1,0
2026-05-30,Москва,Смартфоны,Козлов,77817.91,2,5989.09,completed,0,2026-05-25,0,1,1
2026-04-02,СПб,Планшеты,Козлов,114476.36,1,2167.55,completed,0,2026-03-30,0,1,1
2026-05-05,Урал,ТВ,Козлов,94086.3,3,457.05,completed,0,2026-05-04,0,1,1
2026-06-05,Урал,ТВ,Козлов,82450.26,1,7098.0,completed,0,2026-06-01,0,1,1
2026-04-24,Урал,Бытовая техника,Сидорова,0.0,1,6617.96,cancel,1,2026-04-20,1,1,0
2026-06-05,Сибирь,Планшеты,Козлов,89073.96,3,1573.42,completed,0,2026-06-01,0,1,1
2026-04-15,СПб,Планшеты,Сидорова,85372.42,3,11736.3,completed,0,2026-04-13,0,1,1
2026-06-21,СПб,Смартфоны,Козлов,26420.87,1,3561.58,return,1,2026-06-15,1,1,0
2026-05-10,Урал,Бытовая техника,Сидорова,119679.7,3,1165.78,return,1,2026-05-04,1,1,0
2026-06-22,Урал,Ноутбуки,Петров,0.0,2,2821.49,cancel,1,2026-06-22,1,1,0
2026-06-05,СПб,Ноутбуки,Козлов,118260.51,1,6401.97,completed,0,2026-06-01,0,1,1
2026-06-18,Юг,Ноутбуки,Морозова,0.0,1,455.27,cancel,1,2026-06-15,1,1,0
2026-04-27,Сибирь,Планшеты,Козлов,119952.62,2,14814.26,return,1,2026-04-27,1,1,0
2026-04-21,Урал,Бытовая техника,Иванов,17663.23,2,1234.22,completed,0,2026-04-20,0,1,1
2026-05-19,Юг,Бытовая техника,Морозова,0.0,1,4987.69,cancel,1,2026-05-18,1,1,0
2026-04-22,Москва,Смартфоны,Морозова,53616.34,1,2445.91,completed,0,2026-04-20,0,1,1
2026-06-10,СПб,ТВ,Морозова,40751.31,2,5170.94,completed,0,2026-06-08,0,1,1
2026-06-08,Юг,ТВ,Петров,25967.32,3,1179.53,completed,0,2026-06-08,0,1,1
2026-04-02,СПб,Планшеты,Морозова,0.0,1,357.75,cancel,1,2026-03-30,1,1,0
2026-06-17,Юг,ТВ,Морозова,0.0,1,10808.21,cancel,1,2026-06-15,1,1,0
2026-05-13,Юг,ТВ,Петров,12503.07,3,781.29,completed,0,2026-05-11,0,1,1
2026-06-03,Юг,ТВ,Сидорова,61270.45,2,2250.57,completed,0,2026-06-01,0,1,1
2026-04-04,Москва,Бытовая техника,Иванов,37799.76,1,2492.55,return,1,2026-03-30,1,1,0
2026-04-16,Урал,Планшеты,Петров,57339.73,2,7409.6,return,1,2026-04-13,1,1,0
2026-05-18,Урал,Наушники,Петров,88901.37,2,6867.37,completed,0,2026-05-18,0,1,1
2026-05-11,Сибирь,Смартфоны,Сидорова,40336.56,2,1500.03,completed,0,2026-05-11,0,1,1
2026-05-02,Сибирь,Планшеты,Козлов,8920.82,1,1288.19,completed,0,2026-04-27,0,1,1
2026-04-09,Юг,Бытовая техника,Сидорова,98176.91,1,11238.13,completed,0,2026-04-06,0,1,1
2026-05-02,Сибирь,Наушники,Сидорова,119528.42,2,415.53,return,1,2026-04-27,1,1,0
2026-06-13,СПб,Ноутбуки,Морозова,62137.0,2,453.52,return,1,2026-06-08,1,1,0
2026-04-12,Сибирь,ТВ,Морозова,60902.62,1,7739.25,completed,0,2026-04-06,0,1,1
2026-04-12,Урал,Бытовая техника,Сидорова,18670.39,2,1024.83,return,1,2026-04-06,1,1,0
2026-06-03,Юг,Ноутбуки,Сидорова,8985.45,3,388.98,return,1,2026-06-01,1,1,0
2026-04-10,Юг,ТВ,Морозова,61997.9,3,5682.51,return,1,2026-04-06,1,1,0
2026-06-09,Сибирь,ТВ,Сидорова,117084.69,3,16490.48,completed,0,2026-06-08,0,1,1
2026-04-18,Юг,Наушники,Морозова,26289.77,1,178.65,completed,0,2026-04-13,0,1,1
2026-04-18,Сибирь,Планшеты,Козлов,86490.25,1,7865.34,completed,0,2026-04-13,0,1,1
2026-06-25,Юг,ТВ,Петров,0.0,2,2875.91,cancel,1,2026-06-22,1,1,0
2026-06-01,Юг,Планшеты,Морозова,72465.78,2,7703.91,completed,0,2026-06-01,0,1,1
2026-06-11,Москва,ТВ,Сидорова,58562.43,3,962.81,completed,0,2026-06-08,0,1,1
2026-04-23,Москва,Планшеты,Козлов,71293.15,2,10341.83,return,1,2026-04-20,1,1,0
2026-05-05,Москва,Планшеты,Козлов,0.0,1,5550.3,cancel,1,2026-05-04,1,1,0
2026-06-08,Сибирь,Ноутбуки,Петров,0.0,1,8041.37,cancel,1,2026-06-08,1,1,0
2026-06-18,Сибирь,ТВ,Козлов,25321.77,1,1568.53,completed,0,2026-06-15,0,1,1
2026-05-26,Юг,Наушники,Иванов,51014.16,3,1056.62,completed,0,2026-05-25,0,1,1
2026-04-29,Сибирь,Планшеты,Козлов,68623.75,2,9847.7,completed,0,2026-04-27,0,1,1
2026-06-10,Урал,Планшеты,Сидорова,109718.53,3,12705.24,return,1,2026-06-08,1,1,0
2026-06-29,СПб,Ноутбуки,Сидорова,74378.96,3,3330.31,completed,0,2026-06-29,0,1,1
2026-04-27,СПб,Бытовая техника,Козлов,93227.39,2,6709.62,completed,0,2026-04-27,0,1,1
2026-05-11,Урал,ТВ,Иванов,0.0,3,11391.91,cancel,1,2026-05-11,1,1,0
2026-05-23,Сибирь,ТВ,Петров,107803.97,2,680.24,return,1,2026-05-18,1,1,0
2026-06-26,Сибирь,Бытовая техника,Сидорова,43524.53,3,3127.75,completed,0,2026-06-22,0,1,1
2026-06-24,Урал,Планшеты,Сидорова,99870.35,1,1636.27,completed,0,2026-06-22,0,1,1
2026-05-19,Москва,Бытовая техника,Морозова,0.0,1,2966.06,cancel,1,2026-05-18,1,1,0
2026-05-28,Урал,Бытовая техника,Козлов,14723.16,1,1504.39,completed,0,2026-05-25,0,1,1
2026-06-07,Юг,Ноутбуки,Козлов,3606.23,3,505.79,completed,0,2026-06-01,0,1,1
2026-05-29,СПб,ТВ,Сидорова,58861.48,2,5702.78,return,1,2026-05-25,1,1,0
2026-04-17,СПб,Планшеты,Иванов,79318.95,1,4971.93,completed,0,2026-04-13,0,1,1
2026-05-03,Москва,Наушники,Козлов,112268.95,1,15772.81,completed,0,2026-04-27,0,1,1
2026-04-30,Москва,ТВ,Морозова,105578.95,3,1699.3,completed,0,2026-04-27,0,1,1
2026-04-10,Юг,Планшеты,Козлов,36293.71,1,4633.22,completed,0,2026-04-06,0,1,1
2026-05-15,Москва,ТВ,Петров,34921.94,3,2403.93,return,1,2026-05-11,1,1,0
2026-04-04,Москва,Бытовая техника,Сидорова,87075.99,2,7416.02,completed,0,2026-03-30,0,1,1
2026-06-16,Сибирь,Наушники,Морозова,23532.9,2,306.18,completed,0,2026-06-15,0,1,1
2026-06-11,СПб,Наушники,Сидорова,24619.4,1,25.22,completed,0,2026-06-08,0,1,1
2026-05-01,Урал,ТВ,Сидорова,30555.99,3,3313.26,return,1,2026-04-27,1,1,0
2026-06-16,Урал,Бытовая техника,Петров,33601.72,1,3365.81,completed,0,2026-06-15,0,1,1
2026-04-30,Сибирь,Бытовая техника,Морозова,38896.34,3,4491.6,return,1,2026-04-27,1,1,0
2026-04-02,Урал,ТВ,Морозова,77729.23,1,2554.9,completed,0,2026-03-30,0,1,1
2026-04-11,Сибирь,Бытовая техника,Морозова,58947.28,2,3676.95,completed,0,2026-04-06,0,1,1
2026-07-01,Юг,Бытовая техника,Петров,0.0,1,11204.95,cancel,1,2026-06-29,1,1,0
2026-06-21,Москва,Планшеты,Козлов,0.0,3,11100.87,cancel,1,2026-06-15,1,1,0
2026-04-09,Москва,Смартфоны,Морозова,110317.63,3,3345.22,completed,0,2026-04-06,0,1,1
2026-05-01,Урал,Планшеты,Козлов,0.0,1,2095.25,cancel,1,2026-04-27,1,1,0
2026-04-10,Юг,Наушники,Иванов,0.0,2,1191.32,cancel,1,2026-04-06,1,1,0
2026-04-06,Москва,Планшеты,Козлов,56445.42,3,6832.0,return,1,2026-04-06,1,1,0
2026-05-14,Москва,Бытовая техника,Петров,49326.0,3,540.34,completed,0,2026-05-11,0,1,1
2026-04-11,Москва,Планшеты,Иванов,43309.88,1,6406.42,return,1,2026-04-06,1,1,0
2026-06-06,Сибирь,Ноутбуки,Петров,6712.98,3,985.13,return,1,2026-06-01,1,1,0
2026-05-02,Сибирь,Наушники,Козлов,46811.93,2,563.5,return,1,2026-04-27,1,1,0
2026-05-07,Урал,Смартфоны,Петров,0.0,3,1094.26,cancel,1,2026-05-04,1,1,0
2026-06-26,СПб,Смартфоны,Иванов,88159.4,2,6122.72,completed,0,2026-06-22,0,1,1
2026-06-03,Сибирь,Ноутбуки,Петров,0.0,2,2732.39,cancel,1,2026-06-01,1,1,0
2026-04-29,Москва,Смартфоны,Козлов,25052.21,3,2878.7,completed,0,2026-04-27,0,1,1
2026-06-10,Москва,Смартфоны,Морозова,31157.96,1,2086.53,completed,0,2026-06-08,0,1,1
2026-04-18,Москва,Наушники,Козлов,31633.9,1,2561.21,completed,0,2026-04-13,0,1,1
2026-06-14,Урал,Ноутбуки,Морозова,19395.86,2,1680.09,completed,0,2026-06-08,0,1,1
2026-06-14,СПб,Бытовая техника,Морозова,30717.77,1,1905.55,completed,0,2026-06-08,0,1,1
2026-06-01,Юг,Бытовая техника,Петров,10132.04,3,1031.57,completed,0,2026-06-01,0,1,1
2026-05-03,Урал,Бытовая техника,Козлов,0.0,3,2915.83,cancel,1,2026-04-27,1,1,0
2026-06-01,Урал,Наушники,Петров,50766.32,3,3605.82,return,1,2026-06-01,1,1,0
2026-05-24,СПб,Наушники,Иванов,38186.16,3,2363.79,completed,0,2026-05-18,0,1,1
2026-04-26,СПб,Наушники,Петров,68202.55,2,2080.21,return,1,2026-04-20,1,1,0
2026-04-14,Урал,Смартфоны,Морозова,110900.45,3,13797.23,completed,0,2026-04-13,0,1,1
2026-04-14,Юг,Планшеты,Иванов,34410.01,1,971.21,completed,0,2026-04-13,0,1,1
2026-06-25,Юг,Ноутбуки,Козлов,0.0,1,11443.63,cancel,1,2026-06-22,1,1,0
2026-05-27,Москва,Ноутбуки,Петров,38473.0,3,677.03,completed,0,2026-05-25,0,1,1
2026-05-17,Юг,Бытовая техника,Петров,109989.63,2,15098.16,return,1,2026-05-11,1,1,0
2026-05-26,Урал,Наушники,Козлов,0.0,3,3953.53,cancel,1,2026-05-25,1,1,0
2026-05-24,Юг,Наушники,Козлов,33602.71,1,4046.52,completed,0,2026-05-18,0,1,1
2026-05-31,Урал,Ноутбуки,Сидорова,92110.59,2,5719.1,return,1,2026-05-25,1,1,0
2026-04-08,СПб,Смартфоны,Сидорова,0.0,3,14595.96,cancel,1,2026-04-06,1,1,0
2026-06-27,Урал,Ноутбуки,Петров,0.0,2,3010.07,cancel,1,2026-06-22,1,1,0
